Código CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONÓMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administración Pública y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
"COMPETENCIAS Y TAREAS:
Los estadísticos investigan, perfeccionan o desarrollan conceptos, teorías, métodos operativos y técnicas estadísticas y los aplican a una amplia gama de tareas, o prestan asesoramiento sobre ellas, en ámbitos como la economía, las ciencias sociales, la medicina otras esferas científicas y técnicas.
Entre sus tareas se incluyen:
-  estudiar, perfeccionar y desarrollar teorías y técnicas estadísticas;
-  aplicar las matemáticas, la estadística, la teoría de la probabilidad y la teoría de riesgos para evaluar los posibles efectos financieros de eventos futuros;
-  planificar  y  organizar  encuestas  y  otras  actividades  de  obtención  de  datos  estadísticos,  y  diseñar cuestionarios;
-  evaluar, tratar, analizar e interpretar datos estadísticos y prepararlos para su publicación;
-  asesorar  sobre  los  diversos  métodos  de  recogida  de  datos  y  los  métodos  y  técnicas  estadísticos, aplicarlos  y  determinar  la  fiabilidad  de  los  resultados,  sobre  todo  en  campos  como  la  empresa  o  la medicina, así como en otras áreas de las ciencias naturales, sociales y de la vida;
-  preparar ponencias e informes científicos;
-  supervisar la labor de ayudantes y administrativos estadísticos.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  2416,ESTADÍSTICOS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,X,,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,X,,,,,Atención/complejidad,,,,X
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,X,,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,,X,,
Sedestación,,,X,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,X,,,,,Profunda,,X,,
Dinámica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  2421,"BIÓLOGOS, BOTÁNICOS, ZOÓLOGOS Y AFINES",,,,,,,,,
"GPR:
E; F; G; J","SECTOR DE ACTIVIDAD (CNAE):
- 74: Otras actividades profesionales, científicas y técnicas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Bacteriólogos
-  Biotecnólogos
-  Botánicos
-  Genetistas celulares
-  Biólogos marinos
-  Microbiólogos
-  Biólogos moleculares
-  Genetistas moleculares
-  Farmacólogos
-  Zoólogos",,"OCUPACIONES AFINES NO INCLUIDAS:
- 2426: Profesionales de la protección ambiental",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los biólogos, botánicos, zoólogos y afines estudian los organismos vivos y sus interacciones entre sí y con el  medio  ambiente,  y  aplican  sus  conocimientos  para  resolver  problemas  relacionados  con  la  salud humana y el medio ambiente. Trabajan en campos diversos, como la botánica, zoología, ecología, biología marina, genética, inmunología, farmacología, toxicología, fisiología, bacteriología y virología.
Entre sus tareas se incluyen:
-  realizar  investigaciones  en  laboratorio  y  sobre  el  terreno  para  ampliar  los  conocimientos  científicos sobre  los  seres  vivos;  obtener  información  nueva;  probar  hipótesis;  resolver  problemas  en  campos como el medio ambiente, la agricultura y la salud; y desarrollar nuevos productos, procesos y técnicas para uso farmacéutico, agrario y medioambiental; diseñar y realizar experimentos y pruebas;
-  recoger  especímenes  y  datos  de  seres  humanos,  animales,  insectos  y  plantas,  y  estudiar  su  origen, desarrollo, constitución química y física, estructura, composición y procesos vitales y reproductivos;
-  examinar   organismos   vivos   utilizando   distintos   aparatos,   instrumentos,   tecnologías   y   técnicas especializados, como microscopios electrónicos, sistemas de telemetría, sistemas de posicionamiento global, biotecnología, imágenes por satélite, ingeniería genética, análisis digital de imágenes, reacción en cadena de la polimerasa y modelización por ordenador;
-  identificar, clasificar, registrar y controlar organismos vivos, y mantener bases de datos;
-  escribir artículos e informes científicos en los que se describan investigaciones y nuevos hallazgos que deban  ponerse  a  disposición  de  la  comunidad  científica  a  través  de  publicaciones  científicas  o congresos para su examen detallado y posterior debate;
-  diseñar  y  realizar  evaluaciones  de  impacto  medioambiental  para  identificar  cambios  causados  por factores  naturales  o  humanos;  asesorar  a  la  administración  pública,  organizaciones  y  empresas  en campos como la conservación, la gestión de recursos naturales, los efectos del cambio climático, etc.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  3A01 y 3B01: Enfermedades  causadas por agentes biológicos
-  4H y 4I: Enfermedades causadas por la inhalación de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimáticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmacéuticos,   sustancias   químico   plásticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alérgica  extrínseca,  S.  de  Disfunción  de  la  vía  aérea  reactiva,  Fibrosis  intersticial  difusa, Neumopatía intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso
-  5A01, 5B01, 5D01: Enfermedades de la piel causadas por sustancias de bajo peso molecular (productos farmacéuticos,  sustancias  químico?plásticas,  látex,  aditivos,  etc.)  sustancias  de  alto  peso  molecular (origen vegetal, animal, microorganismos, etc.) y agentes infecciosos",,,,,,,,,,
Código CNO-11:  2421,"BIÓLOGOS, BOTÁNICOS, ZOÓLOGOS Y AFINES",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,X,,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,,X,,,,Atención/complejidad,,,,X
Codo,,X,,,,Apremio,,X,,
Mano,,,X,,,Dependencia,X,,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,,X,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,X,,,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: En las ocupaciones en las que únicamente se trabaje en laboratorio y no se hagan trabajos de campo, los requerimientos de carga biomecánica, bipedestación dinámica y marcha por terreno irregular serán de grado 1.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Exposición a agentes biológicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de vehículos
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Utilización de pantallas de visualización de datos
-  Otros riesgos por utilización de equipos básicos (buceo)",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  Trabajo subacuático
-  Trabajo subterráneo
-  Trabajos en el mar
-  Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  2422,INGENIEROS AGRÓNOMOS,,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  01: Agricultura, ganadería, caza y servicios relacionados con las mismas
? 71:  Servicios  técnicos  de  arquitectura  e  ingeniería;  ensayos  y  análisis técnicos",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Agrónomos, horticultura
-  Edafólogos
-  Ingenieros en agronomía, zootecnia
-  Ingenieros en agronomía, fitotecnia",,"OCUPACIONES AFINES NO INCLUIDAS:
- 2432: Ingenieros agrónomos, construcciones rurales
- 2424: Ingenieros técnicos en agronomía
- 2423: Ingenieros de montes
- 3142: Técnicos agropecuarios
- 3143: Técnicos forestales y del medio natural",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los ingenieros agrónomos investigan, perfeccionan o desarrollan conceptos, teorías y métodos y aplican sus conocimientos científicos en campos como la agricultura y la cría de animales.
Entre sus tareas se incluyen:
-  investigar sobre cultivos agrícolas y pastos e idear nuevos métodos;
-  investigar sobre técnicas de ganadería, reproducción y cría de animales;
-  investigar sobre las características, posibilidades de utilización y productividad de los suelos y aplicar los resultados al perfeccionamiento de las prácticas y faenas agrícolas y hortícolas;
-  preparar ponencias e informes de carácter académico o científico;
-  desempeñar tareas afines;
-  supervisar a otros trabajadores.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  2422,INGENIEROS AGRÓNOMOS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,X,,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,,X,,,,Atención/complejidad,,,,X
Codo,,X,,,,Apremio,,X,,
Mano,,,X,,,Dependencia,X,,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,,X,,,,Voz,,X,,
Sedestación,,X,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,X,,,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: si realizan tareas que precisen desplazamiento, trabajos de campo, etc., el campo visual será grado 3.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Inhalación de polvo, humos, gases o vapores
-  Exposición a agentes biológicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de vehículos
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes.
-  Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  2423,INGENIEROS DE MONTES,,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  02: Silvicultura y explotación forestal
?  71:  Servicios  técnicos  de  arquitectura  e  ingeniería;  ensayos  y  análisis técnicos",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Ingenieros de montes, explotaciones forestales
-  Ingenieros de montes, silvipascicultura",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1329: Directores de parques natural
- 1311: Directores de producciones forestales
- 2425: Ingenieros técnicos forestales y del medio natural
- 2422: Ingenieros agrónomos
- 2426: Ambientólogos
- 2437: Ingenieros ambientales
- 3143: Técnicos forestales",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"C OMPETENCIAS Y TAREAS:
Los  ingenieros  de  montes  estudian,  proyectan  y  prestan  asistencia  y  asesoramiento  en  la  gestión  de explotaciones forestales, del medio natural, de caza y pesca fluvial.
Entre sus tareas se incluyen:
-  estudiar   la   producción   y   protección   de   espacios   naturales,   y   dirigen   su   explotación,   mejora  y aprovechamiento;
-  elaborar técnicas para la medición de producciones forestales y para la organización de los montes;
-  estudiar y organizar la repoblación y conservación de las áreas forestales, la lucha contra las plagas y enfermedades de las plantas, la prevención y extinción técnica de incendios;
-  estudiar  la  mejora  genética,  los  métodos  para  mejorar  las  técnicas  de  reproducción  y  la  mejora tecnológica de los productos forestales;
-  aplicar las técnicas de ordenación forestal y planificación del territorio, con criterios de sostenibilidad;
-  estudiar la protección, fomento y adecuado aprovechamiento de la fauna silvestre terrestre y acuícola;
-  proyectar  y  dirigir  la  potenciación  y  utilización  de  los  espacios  naturales  así  como  de  los  bienes  y servicios que el ámbito forestal puede proporcionar;
-  realizar investigaciones, estudios e inventarios;
-  realizar  y  dirigir  proyectos,  y  hacer  valoraciones  e  informes  sobre  medio  ambiente,  hidrología, ecología,  conservación  de  la  naturaleza  y  recursos  naturales  continentales  (vegetación  y  fauna),  y ordenación territorial.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  2423,INGENIEROS DE MONTES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,X,,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,,X,,,,Atención/complejidad,,,,X
Codo,,X,,,,Apremio,,X,,
Mano,,,X,,,Dependencia,X,,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,,X,,,,Voz,,X,,
Sedestación,,X,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,X,,,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: si realizan tareas que precisen desplazamiento, trabajos de campo, etc., el campo visual será grado 3.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Inhalación de polvo, humos, gases o vapores
-  Exposición a agentes biológicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de vehículos
-  Manejo de maquinaria que origina vibraciones
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes.
-  Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  2424,INGENIEROS TÉCNICOS AGRÍCOLAS,,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  01: Agricultura, ganadería, caza y servicios relacionados con las mismas
?  71:  Servicios  técnicos  de  arquitectura  e  ingeniería;  ensayos  y  análisis técnicos",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Ingenieros técnicos en agronomía, hortofruticultura",,"OCUPACIONES AFINES NO INCLUIDAS:
- 2422: Ingenieros agrónomos
- 2425: Ingenieros técnicos forestales, explotaciones forestales
- 3142: Técnicos agropecuarios
- 3143: Técnicos forestales y del medio natural",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los ingenieros técnicos agrícolas efectúan, dentro de las funciones de sus competencias, la programación, organización y ejecución de los trabajos en las explotaciones agrícolas.
Entre sus tareas se incluyen:
-  ejercer las funciones propias de su competencia en la organización de los trabajos de las explotaciones agrícolas y ganaderas;
-  planificar la mecanización de la explotación agrícola así como la ejecución de obras de regadío;
-  programar y organizar los trabajos de su competencia en las industrias agrarias cuyas materias primas son productos obtenidos a partir de la agricultura y ganadería;
-  desempeñar tareas afines;
-  supervisar a otros trabajadores.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  2424,INGENIEROS TÉCNICOS AGRÍCOLAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,X,,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,,X,,,,Atención/complejidad,,,X,
Codo,,X,,,,Apremio,,X,,
Mano,,,X,,,Dependencia,X,,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,X,,
Trabajo de precisión,,X,,,,Voz,,X,,
Sedestación,,X,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,X,,,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: si realizan tareas que precisen desplazamiento, trabajos de campo, etc., el campo visual será grado 3.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Inhalación de polvo, humos, gases o vapores
-  Exposición a agentes biológicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  2425,INGENIEROS TÉCNICOS FORESTALES Y DEL MEDIO NATURAL,,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  02: Silvicultura y explotación forestal
? 71:  Servicios  técnicos  de  arquitectura  e  ingeniería;  ensayos  y  análisis técnicos",,,,,,,,,
